id,time,geometry
97,2019-03-02 20:18:59+00:00,POINT (11.869492 50.310204)
97,2019-03-02 20:19:03+00:00,POINT (11.866727 50.31009)
97,2019-03-02 20:19:08+00:00,POINT (11.865169 50.31004)
97,2019-03-02 20:19:11+00:00,POINT (11.864197 50.31004)
97,2019-03-02 20:19:12+00:00,POINT (11.865169 50.31004)
97,2019-03-02 20:19:18+00:00,POINT (11.862009 50.309986)
97,2019-03-02 20:19:21+00:00,POINT (11.861115 50.30997)
97,2019-03-02 20:19:27+00:00,POINT (11.860242 50.30987)
97,2019-03-02 20:19:32+00:00,POINT (11.858219 50.308907)
97,2019-03-02 20:19:38+00:00,POINT (11.857373 50.307816)
97,2019-03-02 20:19:41+00:00,POINT (11.857109 50.307236)
97,2019-03-02 20:19:46+00:00,POINT (11.856594 50.306293)
97,2019-03-02 20:19:50+00:00,POINT (11.857373 50.307816)
97,2019-03-02 20:19:51+00:00,POINT (11.856009 50.305443)
97,2019-03-02 20:19:56+00:00,POINT (11.855506 50.30503)
97,2019-03-02 20:19:57+00:00,POINT (11.855092 50.304695)
97,2019-03-02 20:20:02+00:00,POINT (11.854393 50.304634)
97,2019-03-02 20:20:07+00:00,POINT (11.854365 50.305187)
97,2019-03-02 20:20:12+00:00,POINT (11.855126 50.30554)
97,2019-03-02 20:20:13+00:00,POINT (11.854848 50.305447)
97,2019-03-02 20:20:17+00:00,POINT (11.855297 50.30576)
97,2019-03-02 20:20:22+00:00,POINT (11.854865 50.30624)
97,2019-03-02 20:20:28+00:00,POINT (11.854653 50.306484)
97,2019-03-02 20:20:32+00:00,POINT (11.853716 50.307533)
97,2019-03-02 20:20:37+00:00,POINT (11.853152 50.308155)
97,2019-03-02 20:20:41+00:00,POINT (11.852848 50.308502)
97,2019-03-02 20:20:45+00:00,POINT (11.852972 50.308357)
97,2019-03-02 20:20:47+00:00,POINT (11.852346 50.30855)
97,2019-03-02 20:20:53+00:00,POINT (11.851549 50.308254)
97,2019-03-02 20:20:56+00:00,POINT (11.85113 50.308113)
97,2019-03-02 20:20:58+00:00,POINT (11.851549 50.308254)
97,2019-03-02 20:21:02+00:00,POINT (11.850265 50.30786)
98,2018-07-12 15:05:01+00:00,POINT (11.855518 50.304944)
98,2018-07-12 15:05:11+00:00,POINT (11.850926 50.303471)
98,2018-07-12 15:05:26+00:00,POINT (11.845786 50.303274)
98,2018-07-12 15:05:41+00:00,POINT (11.841136 50.301877)
99,2019-03-01 10:27:57+00:00,POINT (11.907963 50.312042)
99,2019-03-01 10:28:00+00:00,POINT (11.908373 50.312115)
99,2019-03-01 10:28:04+00:00,POINT (11.908842 50.3122)
99,2019-03-01 10:28:07+00:00,POINT (11.909343 50.312233)
99,2019-03-01 10:28:10+00:00,POINT (11.909489 50.31204)
99,2019-03-01 10:28:15+00:00,POINT (11.90977 50.311665)
99,2019-03-01 10:28:19+00:00,POINT (11.909886 50.311577)
99,2019-03-01 10:28:21+00:00,POINT (11.910164 50.311398)
99,2019-03-01 10:28:26+00:00,POINT (11.910634 50.311157)
99,2019-03-01 10:28:32+00:00,POINT (11.911161 50.311565)
99,2019-03-01 10:28:34+00:00,POINT (11.911283 50.311665)
99,2019-03-01 10:28:37+00:00,POINT (11.911368 50.311756)
99,2019-03-01 10:28:40+00:00,POINT (11.911429 50.31188)
99,2019-03-01 10:28:49+00:00,POINT (11.911429 50.31188)
99,2019-03-01 10:29:04+00:00,POINT (11.911429 50.31188)
99,2019-03-01 10:29:05+00:00,POINT (11.911508 50.312008)
99,2019-03-01 10:29:10+00:00,POINT (11.911625 50.31226)
99,2019-03-01 10:29:15+00:00,POINT (11.91178 50.312584)
99,2019-03-01 10:29:19+00:00,POINT (11.911846 50.312782)
99,2019-03-01 10:29:21+00:00,POINT (11.911912 50.313004)
99,2019-03-01 10:29:27+00:00,POINT (11.912018 50.31332)
99,2019-03-01 10:29:32+00:00,POINT (11.912148 50.313602)
99,2019-03-01 10:29:34+00:00,POINT (11.912148 50.313602)
99,2019-03-01 10:29:35+00:00,POINT (11.912191 50.313717)
99,2019-03-01 10:29:41+00:00,POINT (11.91232 50.314053)
99,2019-03-01 10:29:47+00:00,POINT (11.912538 50.31449)
99,2019-03-01 10:29:49+00:00,POINT (11.912538 50.31449)
99,2019-03-01 10:29:50+00:00,POINT (11.912632 50.314705)
99,2019-03-01 10:29:56+00:00,POINT (11.91281 50.31511)
99,2019-03-01 10:30:01+00:00,POINT (11.912938 50.31536)
99,2019-03-01 10:30:04+00:00,POINT (11.912989 50.31546)
99,2019-03-01 10:30:06+00:00,POINT (11.913064 50.3157)
99,2019-03-01 10:30:12+00:00,POINT (11.913215 50.316055)
99,2019-03-01 10:30:14+00:00,POINT (11.913253 50.31615)
99,2019-03-01 10:30:19+00:00,POINT (11.913253 50.31615)
99,2019-03-01 10:30:21+00:00,POINT (11.913296 50.31624)
99,2019-03-01 10:30:34+00:00,POINT (11.913296 50.31624)
99,2019-03-01 10:30:42+00:00,POINT (11.913339 50.31636)
99,2019-03-01 10:30:47+00:00,POINT (11.913515 50.31676)
99,2019-03-01 10:30:49+00:00,POINT (11.913515 50.31676)
99,2019-03-01 10:30:50+00:00,POINT (11.913567 50.31693)
99,2019-03-01 10:30:56+00:00,POINT (11.913713 50.317196)
99,2019-03-01 10:31:04+00:00,POINT (11.913713 50.317196)
99,2019-03-01 10:31:19+00:00,POINT (11.913713 50.317196)
99,2019-03-01 10:31:22+00:00,POINT (11.913757 50.3173)
99,2019-03-01 10:31:25+00:00,POINT (11.913855 50.317486)
99,2019-03-01 10:31:30+00:00,POINT (11.914021 50.31786)
99,2019-03-01 10:31:34+00:00,POINT (11.914127 50.318108)
99,2019-03-01 10:31:36+00:00,POINT (11.914236 50.31836)
99,2019-03-01 10:31:42+00:00,POINT (11.914406 50.31881)
99,2019-03-01 10:31:47+00:00,POINT (11.91456 50.31919)
99,2019-03-01 10:31:49+00:00,POINT (11.91456 50.31919)
99,2019-03-01 10:31:50+00:00,POINT (11.914508 50.319416)
99,2019-03-01 10:31:55+00:00,POINT (11.914134 50.31973)
99,2019-03-01 10:32:01+00:00,POINT (11.913759 50.320236)
99,2019-03-01 10:32:04+00:00,POINT (11.913802 50.320507)
99,2019-03-01 10:32:07+00:00,POINT (11.913811 50.320667)
99,2019-03-01 10:32:10+00:00,POINT (11.914072 50.32079)
99,2019-03-01 10:32:16+00:00,POINT (11.914904 50.320957)
99,2019-03-01 10:32:19+00:00,POINT (11.915233 50.32102)
99,2019-03-01 10:32:19+00:00,POINT (11.915233 50.32102)
99,2019-03-01 10:32:25+00:00,POINT (11.915407 50.32104)
99,2019-03-01 10:32:32+00:00,POINT (11.915467 50.321304)
99,2019-03-01 10:32:34+00:00,POINT (11.915467 50.321304)
99,2019-03-01 10:32:35+00:00,POINT (11.915403 50.321484)
99,2019-03-01 10:32:41+00:00,POINT (11.915662 50.32168)
99,2019-03-01 10:32:46+00:00,POINT (11.916217 50.32177)
99,2019-03-01 10:32:49+00:00,POINT (11.916542 50.321846)
99,2019-03-01 10:32:57+00:00,POINT (11.91749 50.322)
99,2019-03-01 10:33:02+00:00,POINT (11.918063 50.322052)
99,2019-03-01 10:33:04+00:00,POINT (11.918063 50.322052)
99,2019-03-01 10:33:07+00:00,POINT (11.918624 50.32208)
99,2019-03-01 10:33:10+00:00,POINT (11.918839 50.322067)
99,2019-03-01 10:33:15+00:00,POINT (11.918886 50.32198)
99,2019-03-01 10:33:19+00:00,POINT (11.918835 50.321842)
99,2019-03-01 10:33:20+00:00,POINT (11.918781 50.32172)
99,2019-03-01 10:33:26+00:00,POINT (11.918615 50.321407)
99,2019-03-01 10:33:32+00:00,POINT (11.918393 50.321102)
99,2019-03-01 10:33:34+00:00,POINT (11.918309 50.32099)
99,2019-03-01 10:33:37+00:00,POINT (11.9182 50.320827)
99,2019-03-01 10:33:42+00:00,POINT (11.917988 50.32056)
99,2019-03-01 10:33:45+00:00,POINT (11.917921 50.32046)
99,2019-03-01 10:33:49+00:00,POINT (11.917861 50.32033)
99,2019-03-01 10:33:57+00:00,POINT (11.917485 50.3199)
99,2019-03-01 10:34:00+00:00,POINT (11.917369 50.31979)
99,2019-03-01 10:34:04+00:00,POINT (11.917243 50.319706)
99,2019-03-01 10:34:07+00:00,POINT (11.917058 50.31959)
99,2019-03-01 10:34:10+00:00,POINT (11.916813 50.319466)
99,2019-03-01 10:34:15+00:00,POINT (11.916534 50.319153)
99,2019-03-01 10:34:19+00:00,POINT (11.916432 50.31894)
99,2019-03-01 10:34:20+00:00,POINT (11.916342 50.318844)
99,2019-03-01 10:34:26+00:00,POINT (11.915773 50.31896)
99,2019-03-01 10:34:32+00:00,POINT (11.915233 50.319138)
99,2019-03-01 10:34:34+00:00,POINT (11.915233 50.319138)
99,2019-03-01 10:34:49+00:00,POINT (11.915077 50.319145)
99,2019-03-01 10:34:57+00:00,POINT (11.914406 50.319084)
99,2019-03-01 10:35:00+00:00,POINT (11.914133 50.319046)
99,2019-03-01 10:35:04+00:00,POINT (11.913821 50.319035)
99,2019-03-01 10:35:06+00:00,POINT (11.913567 50.31902)
99,2019-03-01 10:35:11+00:00,POINT (11.912947 50.31899)
99,2019-03-01 10:35:16+00:00,POINT (11.912153 50.318897)
99,2019-03-01 10:35:19+00:00,POINT (11.911703 50.31873)
99,2019-03-01 10:35:21+00:00,POINT (11.911416 50.31862)
99,2019-03-01 10:35:26+00:00,POINT (11.911035 50.31841)
99,2019-03-01 10:35:34+00:00,POINT (11.911035 50.31841)
99,2019-03-01 10:35:49+00:00,POINT (11.911035 50.31841)
99,2019-03-01 10:36:00+00:00,POINT (11.910991 50.318314)
99,2019-03-01 10:36:04+00:00,POINT (11.911052 50.318195)
99,2019-03-01 10:36:07+00:00,POINT (11.911299 50.318134)
99,2019-03-01 10:36:12+00:00,POINT (11.911848 50.31802)
99,2019-03-01 10:36:15+00:00,POINT (11.912207 50.317936)
99,2019-03-01 10:36:19+00:00,POINT (11.912566 50.317818)
99,2019-03-01 10:36:20+00:00,POINT (11.912785 50.31775)
99,2019-03-01 10:36:26+00:00,POINT (11.913424 50.317562)
99,2019-03-01 10:36:32+00:00,POINT (11.913701 50.317345)
99,2019-03-01 10:36:34+00:00,POINT (11.913701 50.317345)
99,2019-03-01 10:36:35+00:00,POINT (11.913625 50.317127)
99,2019-03-01 10:36:41+00:00,POINT (11.913458 50.31679)
99,2019-03-01 10:36:49+00:00,POINT (11.913458 50.31679)
99,2019-03-01 10:37:04+00:00,POINT (11.913458 50.31679)
99,2019-03-01 10:37:19+00:00,POINT (11.913458 50.31679)
99,2019-03-01 10:37:34+00:00,POINT (11.913458 50.31679)
99,2019-03-01 10:37:47+00:00,POINT (11.913434 50.316685)
99,2019-03-01 10:37:49+00:00,POINT (11.913392 50.316563)
99,2019-03-01 10:37:56+00:00,POINT (11.9132 50.316036)
99,2019-03-01 10:38:02+00:00,POINT (11.912952 50.315495)
99,2019-03-01 10:38:04+00:00,POINT (11.912952 50.315495)
99,2019-03-01 10:38:05+00:00,POINT (11.912825 50.315216)
99,2019-03-01 10:38:11+00:00,POINT (11.912591 50.314713)
99,2019-03-01 10:38:19+00:00,POINT (11.912591 50.314713)
99,2019-03-01 10:38:34+00:00,POINT (11.912591 50.314713)
99,2019-03-01 10:38:41+00:00,POINT (11.912548 50.31459)
99,2019-03-01 10:38:46+00:00,POINT (11.912429 50.314323)
99,2019-03-01 10:38:49+00:00,POINT (11.91234 50.314083)
99,2019-03-01 10:38:57+00:00,POINT (11.912011 50.31336)
99,2019-03-01 10:39:02+00:00,POINT (11.911816 50.31292)
99,2019-03-01 10:39:04+00:00,POINT (11.911816 50.31292)
99,2019-03-01 10:39:05+00:00,POINT (11.911714 50.312733)
99,2019-03-01 10:39:11+00:00,POINT (11.911529 50.31223)
99,2019-03-01 10:39:17+00:00,POINT (11.911114 50.311638)
99,2019-03-01 10:39:19+00:00,POINT (11.911114 50.311638)
99,2019-03-01 10:39:22+00:00,POINT (11.910654 50.31116)
99,2019-03-01 10:39:27+00:00,POINT (11.910834 50.310596)
99,2019-03-01 10:39:32+00:00,POINT (11.911165 50.309982)
99,2019-03-01 10:39:34+00:00,POINT (11.911303 50.309795)
99,2019-03-01 10:39:37+00:00,POINT (11.911517 50.309593)
99,2019-03-01 10:39:45+00:00,POINT (11.911627 50.309532)
99,2019-03-01 10:39:49+00:00,POINT (11.911724 50.30946)
99,2019-03-01 10:39:56+00:00,POINT (11.912809 50.308865)
99,2019-03-01 10:40:02+00:00,POINT (11.913903 50.308334)
99,2019-03-01 10:40:04+00:00,POINT (11.914243 50.30819)
99,2019-03-01 10:40:07+00:00,POINT (11.914564 50.308064)
99,2019-03-01 10:40:16+00:00,POINT (11.914701 50.308018)
99,2019-03-01 10:40:19+00:00,POINT (11.914912 50.30793)
99,2019-03-01 10:40:22+00:00,POINT (11.915245 50.307777)
99,2019-03-01 10:40:26+00:00,POINT (11.915765 50.30753)
99,2019-03-01 10:40:32+00:00,POINT (11.916356 50.30697)
99,2019-03-01 10:40:34+00:00,POINT (11.916552 50.306747)
99,2019-03-01 10:40:37+00:00,POINT (11.916841 50.30641)
99,2019-03-01 10:40:40+00:00,POINT (11.91711 50.30609)
99,2019-03-01 10:40:46+00:00,POINT (11.917498 50.305645)
99,2019-03-01 10:40:49+00:00,POINT (11.917498 50.305645)
99,2019-03-01 10:40:55+00:00,POINT (11.917569 50.30556)
99,2019-03-01 10:41:04+00:00,POINT (11.91768 50.305443)
99,2019-03-01 10:41:06+00:00,POINT (11.917873 50.30529)
99,2019-03-01 10:41:11+00:00,POINT (11.918441 50.305077)
99,2019-03-01 10:41:17+00:00,POINT (11.919298 50.304756)
99,2019-03-01 10:41:19+00:00,POINT (11.919298 50.304756)
99,2019-03-01 10:41:20+00:00,POINT (11.919747 50.304604)
99,2019-03-01 10:41:26+00:00,POINT (11.920617 50.304295)
99,2019-03-01 10:41:32+00:00,POINT (11.92137 50.30405)
99,2019-03-01 10:41:34+00:00,POINT (11.92137 50.30405)
99,2019-03-01 10:41:35+00:00,POINT (11.921704 50.303932)
99,2019-03-01 10:41:40+00:00,POINT (11.922212 50.303753)
99,2019-03-01 10:41:45+00:00,POINT (11.922796 50.3035)
99,2019-03-01 10:41:49+00:00,POINT (11.92314 50.303345)
99,2019-03-01 10:41:56+00:00,POINT (11.924099 50.302853)
99,2019-03-01 10:42:02+00:00,POINT (11.924915 50.302372)
99,2019-03-01 10:42:04+00:00,POINT (11.925198 50.30219)
99,2019-03-01 10:42:07+00:00,POINT (11.925651 50.301918)
99,2019-03-01 10:42:10+00:00,POINT (11.926165 50.30172)
99,2019-03-01 10:42:16+00:00,POINT (11.927231 50.301502)
99,2019-03-01 10:42:19+00:00,POINT (11.927704 50.30147)
99,2019-03-01 10:42:22+00:00,POINT (11.928099 50.301468)
99,2019-03-01 10:42:25+00:00,POINT (11.928287 50.301464)
99,2019-03-01 10:42:34+00:00,POINT (11.928287 50.301464)
99,2019-03-01 10:42:49+00:00,POINT (11.928287 50.301464)
99,2019-03-01 10:42:56+00:00,POINT (11.928779 50.30148)
99,2019-03-01 10:43:01+00:00,POINT (11.929617 50.301468)
99,2019-03-01 10:43:04+00:00,POINT (11.93017 50.301346)
99,2019-03-01 10:43:07+00:00,POINT (11.930684 50.301193)
99,2019-03-01 10:43:10+00:00,POINT (11.931164 50.30096)
99,2019-03-01 10:43:15+00:00,POINT (11.931769 50.300457)
99,2019-03-01 10:43:19+00:00,POINT (11.931993 50.30011)
99,2019-03-01 10:43:21+00:00,POINT (11.932113 50.299744)
99,2019-03-01 10:43:27+00:00,POINT (11.931943 50.299038)
100,2019-03-17 09:35:00+00:00,POINT (11.926274 50.327194)
100,2019-03-17 09:35:03+00:00,POINT (11.926155 50.327267)
100,2019-03-17 09:35:06+00:00,POINT (11.926155 50.327267)
100,2019-03-17 09:35:08+00:00,POINT (11.926078 50.327343)
100,2019-03-17 09:35:14+00:00,POINT (11.92599 50.32761)
100,2019-03-17 09:35:20+00:00,POINT (11.925942 50.327854)
100,2019-03-17 09:35:21+00:00,POINT (11.925943 50.32775)
101,2019-03-09 09:22:10+00:00,POINT (11.92732 50.3272)
101,2019-03-09 09:22:13+00:00,POINT (11.926893 50.32704)
101,2019-03-09 09:22:15+00:00,POINT (11.92666 50.326904)
101,2019-03-09 09:22:21+00:00,POINT (11.925872 50.326576)
101,2019-03-09 09:22:26+00:00,POINT (11.925343 50.32625)
101,2019-03-09 09:22:31+00:00,POINT (11.925477 50.325623)
101,2019-03-09 09:22:35+00:00,POINT (11.925585 50.32538)
101,2019-03-09 09:22:36+00:00,POINT (11.925788 50.32497)
101,2019-03-09 09:22:41+00:00,POINT (11.925562 50.32433)
101,2019-03-09 09:22:51+00:00,POINT (11.924735 50.323666)
101,2019-03-09 09:22:52+00:00,POINT (11.924667 50.323517)
101,2019-03-09 09:22:58+00:00,POINT (11.924785 50.323017)
101,2019-03-09 09:23:01+00:00,POINT (11.924847 50.322838)
101,2019-03-09 09:23:06+00:00,POINT (11.925 50.322807)
101,2019-03-09 09:23:08+00:00,POINT (11.925125 50.32285)
101,2019-03-09 09:23:11+00:00,POINT (11.92522 50.322952)
101,2019-03-09 09:23:16+00:00,POINT (11.925428 50.323242)
101,2019-03-09 09:23:21+00:00,POINT (11.925568 50.323406)
101,2019-03-09 09:23:22+00:00,POINT (11.925702 50.323566)
101,2019-03-09 09:23:27+00:00,POINT (11.926012 50.323784)
101,2019-03-09 09:23:32+00:00,POINT (11.926467 50.32392)
101,2019-03-09 09:23:36+00:00,POINT (11.926653 50.323975)
101,2019-03-09 09:23:37+00:00,POINT (11.926935 50.32405)
101,2019-03-09 09:23:43+00:00,POINT (11.927518 50.32419)
101,2019-03-09 09:23:51+00:00,POINT (11.928113 50.324287)
101,2019-03-09 09:23:52+00:00,POINT (11.928377 50.3243)
101,2019-03-09 09:23:57+00:00,POINT (11.928587 50.324097)
101,2019-03-09 09:24:03+00:00,POINT (11.928775 50.32374)
101,2019-03-09 09:24:08+00:00,POINT (11.928818 50.32345)
101,2019-03-09 09:24:08+00:00,POINT (11.928833 50.32361)
101,2019-03-09 09:24:13+00:00,POINT (11.928882 50.32324)
102,2019-03-22 13:29:59+00:00,POINT (11.917497 50.321953)
102,2019-03-22 13:30:14+00:00,POINT (11.916234 50.321827)
102,2019-03-22 13:30:15+00:00,POINT (11.916399 50.32183)
102,2019-03-22 13:30:26+00:00,POINT (11.916008 50.32222)
102,2019-03-22 13:30:29+00:00,POINT (11.916008 50.32222)
102,2019-03-22 13:30:41+00:00,POINT (11.916817 50.322556)
102,2019-03-22 13:30:44+00:00,POINT (11.916817 50.322556)
102,2019-03-22 13:30:54+00:00,POINT (11.916705 50.322964)
102,2019-03-22 13:31:00+00:00,POINT (11.916705 50.322964)
102,2019-03-22 13:31:15+00:00,POINT (11.917647 50.32335)
102,2019-03-22 13:31:15+00:00,POINT (11.917514 50.323288)
102,2019-03-22 13:31:30+00:00,POINT (11.917647 50.32335)
102,2019-03-22 13:31:44+00:00,POINT (11.917647 50.32335)
102,2019-03-22 13:31:45+00:00,POINT (11.917793 50.323414)
102,2019-03-22 13:31:59+00:00,POINT (11.919891 50.32376)
102,2019-03-22 13:32:00+00:00,POINT (11.919408 50.323753)
102,2019-03-22 13:32:15+00:00,POINT (11.922011 50.322613)
102,2019-03-22 13:32:15+00:00,POINT (11.921646 50.322845)
102,2019-03-22 13:32:28+00:00,POINT (11.923379 50.321686)
102,2019-03-22 13:32:29+00:00,POINT (11.923379 50.321686)
103,2019-03-17 16:58:53+00:00,POINT (11.910957 50.300426)
103,2019-03-17 16:58:56+00:00,POINT (11.910957 50.300426)
103,2019-03-17 16:58:59+00:00,POINT (11.910154 50.299946)
103,2019-03-17 16:59:02+00:00,POINT (11.909723 50.299664)
103,2019-03-17 16:59:08+00:00,POINT (11.909021 50.298992)
103,2019-03-17 16:59:13+00:00,POINT (11.908623 50.298405)
103,2019-03-17 16:59:18+00:00,POINT (11.908356 50.297783)
103,2019-03-17 16:59:24+00:00,POINT (11.907943 50.29711)
103,2019-03-17 16:59:29+00:00,POINT (11.907529 50.296535)
103,2019-03-17 16:59:34+00:00,POINT (11.906987 50.295998)
103,2019-03-17 16:59:38+00:00,POINT (11.906475 50.29558)
103,2019-03-17 16:59:44+00:00,POINT (11.905683 50.29497)
103,2019-03-17 16:59:49+00:00,POINT (11.905145 50.294476)
103,2019-03-17 16:59:54+00:00,POINT (11.90492 50.29412)
103,2019-03-17 16:59:59+00:00,POINT (11.904874 50.293896)
103,2019-03-17 17:00:04+00:00,POINT (11.90548 50.29386)
103,2019-03-17 17:00:07+00:00,POINT (11.906045 50.293823)
103,2019-03-17 17:00:14+00:00,POINT (11.907572 50.293587)
103,2019-03-17 17:00:17+00:00,POINT (11.908223 50.293507)
103,2019-03-17 17:00:22+00:00,POINT (11.909292 50.29345)
103,2019-03-17 17:00:27+00:00,POINT (11.91042 50.293453)
103,2019-03-17 17:00:33+00:00,POINT (11.911747 50.293583)
103,2019-03-17 17:00:38+00:00,POINT (11.9129 50.29371)
103,2019-03-17 17:00:43+00:00,POINT (11.914088 50.293777)
103,2019-03-17 17:00:48+00:00,POINT (11.915385 50.29384)
103,2019-03-17 17:00:53+00:00,POINT (11.916568 50.293827)
103,2019-03-17 17:00:58+00:00,POINT (11.917611 50.29374)
103,2019-03-17 17:01:03+00:00,POINT (11.918632 50.293602)
103,2019-03-17 17:01:09+00:00,POINT (11.919884 50.2935)
103,2019-03-17 17:01:14+00:00,POINT (11.921044 50.293625)
103,2019-03-17 17:01:17+00:00,POINT (11.921603 50.293808)
103,2019-03-17 17:01:22+00:00,POINT (11.922456 50.294167)
104,2018-07-20 14:29:25+00:00,POINT (11.90752 50.311897)
104,2018-07-20 14:29:32+00:00,POINT (11.906716 50.312981)
104,2018-07-20 14:29:37+00:00,POINT (11.906376 50.313795)
104,2018-07-20 14:29:39+00:00,POINT (11.906376 50.313795)
104,2018-07-20 14:29:42+00:00,POINT (11.906077 50.314553)
104,2018-07-20 14:29:45+00:00,POINT (11.90593 50.314967)
104,2018-07-20 14:29:50+00:00,POINT (11.90567 50.315628)
104,2018-07-20 14:29:54+00:00,POINT (11.905502 50.316006)
104,2018-07-20 14:29:56+00:00,POINT (11.905327 50.316363)
104,2018-07-20 14:30:02+00:00,POINT (11.905021 50.316892)
104,2018-07-20 14:30:05+00:00,POINT (11.904866 50.317097)
104,2018-07-20 14:30:09+00:00,POINT (11.904885 50.317236)
104,2018-07-20 14:30:11+00:00,POINT (11.904987 50.3173)
104,2018-07-20 14:30:16+00:00,POINT (11.905609 50.317338)
104,2018-07-20 14:30:22+00:00,POINT (11.906641 50.317345)
104,2018-07-20 14:30:23+00:00,POINT (11.906641 50.317345)
104,2018-07-20 14:30:26+00:00,POINT (11.907257 50.317375)
104,2018-07-20 14:30:32+00:00,POINT (11.90848 50.317284)
104,2018-07-20 14:30:37+00:00,POINT (11.909698 50.317231)
104,2018-07-20 14:30:40+00:00,POINT (11.910128 50.317176)
104,2018-07-20 14:30:40+00:00,POINT (11.909698 50.317231)
104,2018-07-20 14:30:46+00:00,POINT (11.910503 50.317242)
104,2018-07-20 14:30:50+00:00,POINT (11.910609 50.317567)
104,2018-07-20 14:30:54+00:00,POINT (11.910724 50.317828)
104,2018-07-20 14:30:57+00:00,POINT (11.910872 50.318044)
104,2018-07-20 14:31:02+00:00,POINT (11.910927 50.318141)
104,2018-07-20 14:31:05+00:00,POINT (11.911085 50.318184)
104,2018-07-20 14:31:09+00:00,POINT (11.911414 50.318095)
104,2018-07-20 14:31:11+00:00,POINT (11.911867 50.317979)
104,2018-07-20 14:31:16+00:00,POINT (11.912693 50.317745)
104,2018-07-20 14:31:21+00:00,POINT (11.913171 50.317625)
104,2018-07-20 14:31:24+00:00,POINT (11.913171 50.317625)
104,2018-07-20 14:31:40+00:00,POINT (11.913171 50.317625)
104,2018-07-20 14:31:51+00:00,POINT (11.913305 50.317577)
104,2018-07-20 14:31:54+00:00,POINT (11.913436 50.317542)
104,2018-07-20 14:31:56+00:00,POINT (11.913622 50.317493)
104,2018-07-20 14:32:02+00:00,POINT (11.913937 50.317754)
104,2018-07-20 14:32:07+00:00,POINT (11.91417 50.318218)
104,2018-07-20 14:32:09+00:00,POINT (11.91417 50.318218)
104,2018-07-20 14:32:11+00:00,POINT (11.914316 50.318513)
104,2018-07-20 14:32:14+00:00,POINT (11.914401 50.318661)
104,2018-07-20 14:32:24+00:00,POINT (11.914401 50.318661)
104,2018-07-20 14:32:37+00:00,POINT (11.914427 50.318791)
104,2018-07-20 14:32:39+00:00,POINT (11.914427 50.318791)
104,2018-07-20 14:32:42+00:00,POINT (11.914595 50.319208)
104,2018-07-20 14:32:47+00:00,POINT (11.914444 50.31951)
104,2018-07-20 14:32:50+00:00,POINT (11.914377 50.319637)
104,2018-07-20 14:32:55+00:00,POINT (11.914783 50.319871)
104,2018-07-20 14:32:55+00:00,POINT (11.914544 50.319798)
104,2018-07-20 14:33:01+00:00,POINT (11.915185 50.319964)
104,2018-07-20 14:33:09+00:00,POINT (11.915185 50.319964)
104,2018-07-20 14:33:24+00:00,POINT (11.915185 50.319964)
104,2018-07-20 14:33:39+00:00,POINT (11.915185 50.319964)
104,2018-07-20 14:33:54+00:00,POINT (11.915185 50.319964)
104,2018-07-20 14:34:09+00:00,POINT (11.915185 50.319964)
104,2018-07-20 14:34:23+00:00,POINT (11.915185 50.319964)
104,2018-07-20 14:34:40+00:00,POINT (11.915185 50.319964)
104,2018-07-20 14:34:51+00:00,POINT (11.914811 50.319823)
104,2018-07-20 14:34:54+00:00,POINT (11.914596 50.319767)
104,2018-07-20 14:34:56+00:00,POINT (11.914363 50.319688)
104,2018-07-20 14:35:02+00:00,POINT (11.91435 50.319567)
104,2018-07-20 14:35:24+00:00,POINT (11.914512 50.319316)
104,2018-07-20 14:35:40+00:00,POINT (11.914512 50.319316)
104,2018-07-20 14:35:51+00:00,POINT (11.914486 50.31919)
104,2018-07-20 14:35:57+00:00,POINT (11.914224 50.319052)
104,2018-07-20 14:36:00+00:00,POINT (11.913941 50.319023)
104,2018-07-20 14:36:05+00:00,POINT (11.913136 50.318972)
104,2018-07-20 14:36:09+00:00,POINT (11.912589 50.31893)
104,2018-07-20 14:36:10+00:00,POINT (11.912184 50.318857)
104,2018-07-20 14:36:16+00:00,POINT (11.911149 50.318505)
104,2018-07-20 14:36:21+00:00,POINT (11.91089 50.318206)
104,2018-07-20 14:36:24+00:00,POINT (11.91089 50.318206)
104,2018-07-20 14:36:27+00:00,POINT (11.910671 50.317663)
104,2018-07-20 14:36:31+00:00,POINT (11.910583 50.317395)
104,2018-07-20 14:36:36+00:00,POINT (11.910486 50.3172)
104,2018-07-20 14:36:40+00:00,POINT (11.910486 50.3172)
104,2018-07-20 14:36:42+00:00,POINT (11.910168 50.317162)
104,2018-07-20 14:36:47+00:00,POINT (11.909606 50.31721)
104,2018-07-20 14:36:51+00:00,POINT (11.908979 50.317239)
104,2018-07-20 14:36:54+00:00,POINT (11.908979 50.317239)
104,2018-07-20 14:36:57+00:00,POINT (11.907807 50.31728)
104,2018-07-20 14:37:02+00:00,POINT (11.906811 50.317311)
104,2018-07-20 14:37:06+00:00,POINT (11.906132 50.317338)
104,2018-07-20 14:37:09+00:00,POINT (11.905821 50.31734)
104,2018-07-20 14:37:11+00:00,POINT (11.905428 50.317345)
104,2018-07-20 14:37:14+00:00,POINT (11.905213 50.317341)
104,2018-07-20 14:37:24+00:00,POINT (11.905213 50.317341)
104,2018-07-20 14:37:39+00:00,POINT (11.905213 50.317341)
104,2018-07-20 14:37:54+00:00,POINT (11.905213 50.317341)
